variant,method,true,estimate,se,covered,rep,seed
Positivity stress,Design erasure,1.0938664404503744,1.277957382102993,0.09672054812838635,1,130,830194144
Positivity stress,Admissible refinement,1.0938664404503744,1.0224470044244003,0.09485897047172782,1,130,830194144
Positivity stress,Oracle state,1.0938664404503744,1.0210513028715096,0.09298176387558586,1,130,830194144
Outcome compression,Design erasure,1.0653476876723071,1.241839650085613,0.08762571119730073,0,130,830194144
Outcome compression,Admissible refinement,1.0653476876723071,1.1906395057414376,0.09064755700147327,1,130,830194144
Outcome compression,Oracle state,1.0653476876723071,1.1749777406939599,0.08798672241085331,1,130,830194144
Nonclassical representation,Design erasure,1.0748885032226942,1.1639362841813286,0.09014398714257701,1,130,830194144
Nonclassical representation,Admissible refinement,1.0748885032226942,1.1118792138697793,0.08955119995754181,1,130,830194144
Nonclassical representation,Oracle state,1.0748885032226942,1.105655765174088,0.08718928987331259,1,130,830194144
Baseline,Design erasure,1.050799503338706,1.232359366357817,0.08973449109895464,0,131,340209443
Baseline,Admissible refinement,1.050799503338706,1.0221232654520904,0.08753993997776484,1,131,340209443
Baseline,Oracle state,1.050799503338706,1.023020942768468,0.08632657893576866,1,131,340209443
Positivity stress,Design erasure,1.053780940774847,1.4565318296654512,0.11168815990621819,0,131,340209443
Positivity stress,Admissible refinement,1.053780940774847,1.2530727663337238,0.1102446784105125,1,131,340209443
Positivity stress,Oracle state,1.053780940774847,1.2564269514778037,0.10885185179342485,1,131,340209443
Outcome compression,Design erasure,1.1017333300927736,1.47410089769265,0.09273160304843012,0,131,340209443
Outcome compression,Admissible refinement,1.1017333300927736,1.4292753724113725,0.09343398578564507,0,131,340209443
Outcome compression,Oracle state,1.1017333300927736,1.4547800954176786,0.09420118980112636,0,131,340209443
Nonclassical representation,Design erasure,1.0934548365511454,1.0631103999445126,0.09324388873965889,1,131,340209443
Nonclassical representation,Admissible refinement,1.0934548365511454,1.040872882998814,0.09173352315377213,1,131,340209443
Nonclassical representation,Oracle state,1.0934548365511454,1.0202259302362953,0.09135967335279618,1,131,340209443
Baseline,Design erasure,1.072154779503203,1.2084109197204411,0.0980602357161331,1,132,2368061077
Baseline,Admissible refinement,1.072154779503203,0.9988393754572901,0.10013541946626206,1,132,2368061077
Baseline,Oracle state,1.072154779503203,0.9952169331149375,0.09694550824424218,1,132,2368061077
Positivity stress,Design erasure,1.094057297273192,1.4629168607133973,0.09237485451101429,0,132,2368061077
Positivity stress,Admissible refinement,1.094057297273192,1.1689159275703571,0.09848762321780793,1,132,2368061077
Positivity stress,Oracle state,1.094057297273192,1.2047659913754796,0.09771562913615732,1,132,2368061077
Outcome compression,Design erasure,1.060627255807856,1.1292103951571038,0.09523481137312924,1,132,2368061077
Outcome compression,Admissible refinement,1.060627255807856,1.0966081685012967,0.09907786602317477,1,132,2368061077
Outcome compression,Oracle state,1.060627255807856,1.1352629177868907,0.09700394592306705,1,132,2368061077
Nonclassical representation,Design erasure,1.0394153977093896,1.1599405990578149,0.09289155062693623,1,132,2368061077
Nonclassical representation,Admissible refinement,1.0394153977093896,1.1179635810785862,0.09379001179101933,1,132,2368061077
Nonclassical representation,Oracle state,1.0394153977093896,1.1230932595363228,0.09259035628906431,1,132,2368061077
Baseline,Design erasure,1.0737746327429272,1.1986456757982413,0.09180334415450186,1,133,3013565144
Baseline,Admissible refinement,1.0737746327429272,1.0862861502754828,0.08770471122257589,1,133,3013565144
Baseline,Oracle state,1.0737746327429272,1.1073614007161214,0.08802349370762719,1,133,3013565144
Positivity stress,Design erasure,1.0718117306500963,1.3927526805655737,0.11191252986250723,0,133,3013565144
Positivity stress,Admissible refinement,1.0718117306500963,1.0705223867024598,0.10631209275269055,1,133,3013565144
Positivity stress,Oracle state,1.0718117306500963,1.075192952116633,0.10364394209963192,1,133,3013565144
Outcome compression,Design erasure,1.0384343228855752,0.9846776109604475,0.08513695561661726,1,133,3013565144
Outcome compression,Admissible refinement,1.0384343228855752,0.8942026338616483,0.08615564549772431,1,133,3013565144
Outcome compression,Oracle state,1.0384343228855752,0.9112659963795804,0.08487173195049877,1,133,3013565144
Nonclassical representation,Design erasure,1.0642996670814906,1.1146676703936753,0.07836514901316942,1,133,3013565144
Nonclassical representation,Admissible refinement,1.0642996670814906,1.0768801724918065,0.08003880477553484,1,133,3013565144
Nonclassical representation,Oracle state,1.0642996670814906,1.086028983747947,0.07642802317103022,1,133,3013565144
Baseline,Design erasure,1.080199035852242,1.3772249874657154,0.09319201631583889,0,134,1587035723
Baseline,Admissible refinement,1.080199035852242,1.21519682292631,0.09053461944138116,1,134,1587035723
Baseline,Oracle state,1.080199035852242,1.2155828264077495,0.08925789252065218,1,134,1587035723
Positivity stress,Design erasure,1.080456625608229,1.2884558807092936,0.10058957896229084,0,134,1587035723
Positivity stress,Admissible refinement,1.080456625608229,1.1011250113753468,0.10463301716691228,1,134,1587035723
Positivity stress,Oracle state,1.080456625608229,1.1092237441135004,0.10042970818085807,1,134,1587035723
Outcome compression,Design erasure,1.0507633573938535,1.1137587524690162,0.08256208005120783,1,134,1587035723
Outcome compression,Admissible refinement,1.0507633573938535,1.0701275332253433,0.08452258793416685,1,134,1587035723
Outcome compression,Oracle state,1.0507633573938535,1.0524020027113796,0.08318341202949013,1,134,1587035723
Nonclassical representation,Design erasure,1.1127072790670918,1.1945447465062324,0.0944936504206003,1,134,1587035723
Nonclassical representation,Admissible refinement,1.1127072790670918,1.1463284152642361,0.09751983165622392,1,134,1587035723
Nonclassical representation,Oracle state,1.1127072790670918,1.0891694947860329,0.09060669657003786,1,134,1587035723
Baseline,Design erasure,1.0460481908951687,1.1357914367670745,0.095259415941094,1,135,840534914
Baseline,Admissible refinement,1.0460481908951687,0.971090384188018,0.09217672039879948,1,135,840534914
Baseline,Oracle state,1.0460481908951687,0.9689197461464906,0.09344548005162766,1,135,840534914
Positivity stress,Design erasure,1.0911260027449272,1.3627997419867854,0.10075137609740319,0,135,840534914
Positivity stress,Admissible refinement,1.0911260027449272,1.0606514618045566,0.10574532188980852,1,135,840534914
Positivity stress,Oracle state,1.0911260027449272,1.0894906294961686,0.10706001786938321,1,135,840534914
Outcome compression,Design erasure,1.0527198340494683,1.0623504972610325,0.0931790812454535,1,135,840534914
Outcome compression,Admissible refinement,1.0527198340494683,1.015040794396386,0.09474552394888494,1,135,840534914
Outcome compression,Oracle state,1.0527198340494683,0.9940489560183527,0.09178848284240797,1,135,840534914
Nonclassical representation,Design erasure,1.0692273862623192,1.2123031380708196,0.09477405873183058,1,135,840534914
Nonclassical representation,Admissible refinement,1.0692273862623192,1.1794876684390305,0.09619733555614078,1,135,840534914
Nonclassical representation,Oracle state,1.0692273862623192,1.176699269345105,0.0941069980918081,1,135,840534914
Baseline,Design erasure,1.0416331612517715,1.2290848692500822,0.0991522852774167,1,136,2889863770
Baseline,Admissible refinement,1.0416331612517715,1.08258883723765,0.09373763725841772,1,136,2889863770
Baseline,Oracle state,1.0416331612517715,1.1170428849280987,0.09022490383718362,1,136,2889863770
Positivity stress,Design erasure,1.0633229030308997,1.2690929652995082,0.10094709784365087,0,136,2889863770
Positivity stress,Admissible refinement,1.0633229030308997,1.0888896630123108,0.1003171193905374,1,136,2889863770
Positivity stress,Oracle state,1.0633229030308997,1.084189717599663,0.10056003304117883,1,136,2889863770
Outcome compression,Design erasure,1.0797097805856566,1.0802032305692504,0.09082130502994032,1,136,2889863770
Outcome compression,Admissible refinement,1.0797097805856566,1.0102044036934565,0.08932725512105658,1,136,2889863770
Outcome compression,Oracle state,1.0797097805856566,1.0297606024941128,0.09059014804591516,1,136,2889863770
Nonclassical representation,Design erasure,1.0684745650848533,1.160638288865113,0.08340570271617817,1,136,2889863770
Nonclassical representation,Admissible refinement,1.0684745650848533,1.1181103249524282,0.08683728808680537,1,136,2889863770
Nonclassical representation,Oracle state,1.0684745650848533,1.0999526580879588,0.08280703506508387,1,136,2889863770
Baseline,Design erasure,1.0269658041905059,0.9554657424401103,0.08460752561925994,1,137,2806635602
Baseline,Admissible refinement,1.0269658041905059,0.8263089959581007,0.08627503593843461,0,137,2806635602
Baseline,Oracle state,1.0269658041905059,0.8514806174850393,0.08342775599334298,0,137,2806635602
Positivity stress,Design erasure,1.0895914328512606,1.4453082848805867,0.10404885067461274,0,137,2806635602
Positivity stress,Admissible refinement,1.0895914328512606,1.182876897129819,0.09686583290009429,1,137,2806635602
Positivity stress,Oracle state,1.0895914328512606,1.1657114635651316,0.09606439784749977,1,137,2806635602
Outcome compression,Design erasure,1.034998434766085,1.0289611187882641,0.08412939464057373,1,137,2806635602
Outcome compression,Admissible refinement,1.034998434766085,0.9439924132201004,0.08486994932032532,1,137,2806635602
Outcome compression,Oracle state,1.034998434766085,0.9718973782497269,0.08195783495186848,1,137,2806635602
Nonclassical representation,Design erasure,1.0617815156504995,1.232300896018457,0.09280818827684086,1,137,2806635602
Nonclassical representation,Admissible refinement,1.0617815156504995,1.1850175158499243,0.09104855620265473,1,137,2806635602
Nonclassical representation,Oracle state,1.0617815156504995,1.192298018682787,0.08807374722224322,1,137,2806635602
Baseline,Design erasure,1.0282807048712164,1.2148716740884151,0.0869192429817846,0,138,3288578430
Baseline,Admissible refinement,1.0282807048712164,1.1112197402975668,0.08677182365941127,1,138,3288578430
Baseline,Oracle state,1.0282807048712164,1.1000987250465628,0.08792393111005722,1,138,3288578430
Positivity stress,Design erasure,1.0746230354068065,1.3475814193895184,0.0949789736189347,0,138,3288578430
Positivity stress,Admissible refinement,1.0746230354068065,1.1082077756083242,0.09734154446806881,1,138,3288578430
Positivity stress,Oracle state,1.0746230354068065,1.0991390342060348,0.09554154687015999,1,138,3288578430
Outcome compression,Design erasure,1.00789821465257,0.8187839434057186,0.08835342467816669,0,138,3288578430
Outcome compression,Admissible refinement,1.00789821465257,0.7513775901769061,0.091609780947248,0,138,3288578430
Outcome compression,Oracle state,1.00789821465257,0.760934356190351,0.08900771671447406,0,138,3288578430
Nonclassical representation,Design erasure,1.1131319656228766,1.2359473982871003,0.08968542614599483,1,138,3288578430
Nonclassical representation,Admissible refinement,1.1131319656228766,1.2132698260826087,0.09352005341936316,1,138,3288578430
Nonclassical representation,Oracle state,1.1131319656228766,1.1877977433130227,0.08758435327894297,1,138,3288578430
Baseline,Design erasure,1.0708510473016846,1.288560587069118,0.0879636455315304,0,139,93448702
Baseline,Admissible refinement,1.0708510473016846,1.1590479151301865,0.08685497563854254,1,139,93448702
Baseline,Oracle state,1.0708510473016846,1.137833120949826,0.08345964297278269,1,139,93448702
Positivity stress,Design erasure,1.0682900661256467,1.352252035998293,0.10139582464476588,0,139,93448702
Positivity stress,Admissible refinement,1.0682900661256467,1.025117027488381,0.1098629313808847,1,139,93448702
Positivity stress,Oracle state,1.0682900661256467,1.0315462990155528,0.10457518134719886,1,139,93448702
Outcome compression,Design erasure,1.053690832779043,0.9727456151171507,0.08834774183815321,1,139,93448702
Outcome compression,Admissible refinement,1.053690832779043,0.8927050815198182,0.09014523934499931,1,139,93448702
Outcome compression,Oracle state,1.053690832779043,0.8829472647305233,0.08999636910571934,1,139,93448702
Nonclassical representation,Design erasure,1.0552927413193856,1.0910399565651474,0.08124270602605167,1,139,93448702
Nonclassical representation,Admissible refinement,1.0552927413193856,1.027159705543261,0.08503047708434455,1,139,93448702
Nonclassical representation,Oracle state,1.0552927413193856,1.0297876816754048,0.08397047650933284,1,139,93448702
Baseline,Design erasure,1.0676325002409872,1.1392664062692053,0.09421872244210659,1,140,2256124312
Baseline,Admissible refinement,1.0676325002409872,0.9396082325103774,0.09216532690198484,1,140,2256124312
Baseline,Oracle state,1.0676325002409872,0.9246394095188909,0.08966650365234828,1,140,2256124312
Positivity stress,Design erasure,1.0694489681200703,1.4512222063507265,0.09545322090630387,0,140,2256124312
Positivity stress,Admissible refinement,1.0694489681200703,1.1548888285937415,0.10024033613315664,1,140,2256124312
Positivity stress,Oracle state,1.0694489681200703,1.1968186395646008,0.09442097652914315,1,140,2256124312
Outcome compression,Design erasure,1.0497720258576835,1.071034658848714,0.08523377052939386,1,140,2256124312
Outcome compression,Admissible refinement,1.0497720258576835,0.9974184858903226,0.09092162606000864,1,140,2256124312
Outcome compression,Oracle state,1.0497720258576835,1.011294742534208,0.09127501530398675,1,140,2256124312
Nonclassical representation,Design erasure,1.132208884979937,1.1827189284987536,0.0862235688228163,1,140,2256124312
